BLK,POS,Date,Measurer,VEG,BUDS,FLOWERS,FRUITS,ABT,M,S,N
E4,117,2022-06-30,Logan,88,,,,,,,
E4,118,2022-06-30,Logan,101,,,,,,,
E4,119,2022-06-30,Logan,65,,,,,,,
E4,120,2022-06-30,Logan,90,,,,,,,
E4,121,2022-06-30,Logan,96,,,,,,,
E4,122,2022-06-30,Logan,49,,,,,,,
E4,123,2022-06-30,Logan,86,88,,,,,,
E4,124,2022-06-30,Logan,80,84,,,,,,
E4,125,2022-06-30,Logan,88,,,,,,,
E4,126,2022-06-30,Logan,73,,,,,,,
E4,127,2022-06-30,Logan,89,,,,,,,
E4,128,2022-06-30,Logan,90,,,,,,,
E4,129,2022-06-30,Logan,66,,,,,,,
E4,130,2022-06-30,Logan,66,,,,,,,
E4,131,2022-06-30,Logan,91,,,,,,,
E4,132,2022-06-30,Logan,69,,,,,,,
E4,133,2022-06-30,Logan,34,,,,,,,
E4,134,2022-06-30,Logan,68,,,,,,,
E4,135,2022-06-30,Logan,52,,,,,,,
E4,136,2022-06-30,Logan,85,,,,,,,
E4,137,2022-06-30,Logan,68,,,,,,,
E4,138,2022-06-30,Logan,34,,,,,,,
E4,139,2022-06-30,Logan,68,,,,,,,
E4,140,2022-06-30,Logan,52,,,,,,,
E4,141,2022-06-30,Logan,49,,,,,,,
E4,142,2022-06-30,Logan,80,,,,,,,
E4,143,2022-06-30,Logan,89,,,,,,,
E4,144,2022-06-30,Logan,63,,,,,,,
E4,145,2022-06-30,Logan,58,,,,,,,
E4,146,2022-06-30,Logan,62,,,,,,,
E4,147,2022-06-30,Logan,80,,,,,,,
E4,148,2022-06-30,Logan,110,,,,,,,
E4,149,2022-06-30,Logan,75,,,,,,,
E4,150,2022-06-30,Logan,74,,,,,,,
E4,151,2022-06-30,Logan,78,,,,,,,
E4,152,2022-06-30,Logan,40,,,,,,,
E4,153,2022-06-30,Logan,100,,,,,,,
E4,154,2022-06-30,Logan,63,,,,,,,
E4,155,2022-06-30,Logan,39,,,,,,,
E4,156,2022-06-30,Logan,12,,,,,,,
E4,157,2022-06-30,Logan,75,,,,,,,
E4,158,2022-06-30,Logan,106,107,,,,,,
E4,159,2022-06-30,Logan,51,,,,,,,
E4,160,2022-06-30,Logan,60,,,,,,,
E4,161,2022-06-30,Logan,76,,,,,,,
E4,162,2022-06-30,Logan,54,,,,,,,
E4,163,2022-06-30,Logan,70,,,,,,,
E4,164,2022-06-30,Logan,78,,,,,,,
E4,165,2022-06-30,Logan,99,,,,,,,
E4,166,2022-06-30,Logan,83,,,,,,,
E4,167,2022-06-30,Logan,121,,,,,,,
E4,168,2022-06-30,Logan,94,,,,,,,
E4,169,2022-06-30,Logan,94,,,,,,,
E4,170,2022-06-30,Logan,86,,,,,,,
E4,171,2022-06-30,Logan,71,,,,,,,
E4,172,2022-06-30,Logan,70,,,,,,,
E4,173,2022-06-30,Logan,80,90,89,,,,,
E4,174,2022-06-30,Logan,80,,,,,,,
E4,175,2022-06-30,Logan,117,,,,,,,
E4,176,2022-06-30,Logan,81,,,,,,,
E4,177,2022-06-30,Logan,95,,,,,,,
E4,178,2022-06-30,Logan,67,,,,,,,
E4,179,2022-06-30,Logan,63,,,,,,,
E4,180,2022-06-30,Logan,97,,,,,,,
E4,181,2022-06-30,Logan,76,95,86,,,,,
E4,182,2022-06-30,Logan,71,,,,,,,
E4,183,2022-06-30,Logan,90,92,,,,,,
E4,184,2022-06-30,Logan,81,,,,,,,
E4,185,2022-06-30,Logan,99,,,,,,,
E4,186,2022-06-30,Logan,28,,,,,,,
E4,187,2022-06-30,Logan,94,,,,,,,
E4,188,2022-06-30,Logan,93,,,,,,,
E4,189,2022-06-30,Logan,62,,,,,,,
E4,190,2022-06-30,Logan,99,,,,,,,
E4,191,2022-06-30,Logan,99,,,,,,,
E4,192,2022-06-30,Logan,104,,,,,,,
E4,193,2022-06-30,Logan,84,88,,,,,,
E4,194,2022-06-30,Logan,102,,,,,,,
E4,195,2022-06-30,Logan,103,,,,,,,
E4,196,2022-06-30,Logan,77,,,,,,,
E4,197,2022-06-30,Logan,95,,,,,,,
E4,198,2022-06-30,Logan,81,103,98,,,,,
E4,199,2022-06-30,Logan,83,94,89,,,,,
E4,200,2022-06-30,Logan,95,97,,,,,,
E4,201,2022-06-30,Logan,96,98,,,,,,
E5,1,2022-06-30,Logan,64,66,,,,,,
E5,2,2022-06-30,Logan,77,,,,,,,
E5,3,2022-06-30,Logan,75,78,,,,,,
E5,4,2022-06-30,Logan,91,96,,,,,,
E5,5,2022-06-30,Logan,99,109,,,,,,
E5,6,2022-06-30,Logan,101,103,,,,,,
E5,7,2022-06-30,Logan,NA,,,,,,,
E5,8,2022-06-30,Logan,100,,,,,,,
E5,9,2022-06-30,Logan,72,73,,,,,,
E5,10,2022-06-30,Logan,102,108,,,,,,
E5,11,2022-06-30,Logan,94,,,,,,,
E5,12,2022-06-30,Logan,84,86,,,,,,
E5,13,2022-06-30,Logan,91,,,,,,,
E5,14,2022-06-30,Logan,65,,,,,,,
E5,15,2022-06-30,Logan,79,,,,,,,
E5,16,2022-06-30,Logan,70,,,,,,,
E5,17,2022-06-30,Logan,85,,,,,,,
E5,18,2022-06-30,Logan,54,,,,,,,
E5,19,2022-06-30,Logan,110,117,,,,,,
E5,20,2022-06-30,Logan,61,,,,,,,
E5,21,2022-06-30,Logan,108,,,,,,,
E5,22,2022-06-30,Logan,41,,,,,,,
E5,23,2022-06-30,Logan,103,,,,,,,
E5,24,2022-06-30,Logan,77,,,,,,,
E5,25,2022-06-30,Logan,NA,,,,,,,
E5,26,2022-06-30,Logan,53,57,,,,,,
E5,27,2022-06-30,Logan,71,,,,,,,
E5,28,2022-06-30,Logan,83,,,,,,,
E5,29,2022-06-30,Logan,74,,,,,,,
E5,30,2022-06-30,Logan,NA,,,,,,,
E5,31,2022-06-30,Logan,80,83,,,,,,
E5,32,2022-06-30,Logan,NA,,,,,,,
E5,33,2022-06-30,Logan,74,77,,,,,,
E5,34,2022-06-30,Logan,80,84,,,,,,
E5,35,2022-06-30,Logan,95,98,,,,,,
E5,36,2022-06-30,Logan,51,,,,,,,
E5,37,2022-06-30,Logan,79,,,,,,,
E5,38,2022-06-30,Logan,56,,,,,,,
E5,39,2022-06-30,Logan,116,,,,,,,
E5,40,2022-06-30,Logan,89,,,,,,,
E5,41,2022-06-30,Logan,NA,,,,,,,
E5,42,2022-06-30,Logan,72,,,,,,,
E5,43,2022-06-30,Logan,NA,,,,,,,
E5,44,2022-06-30,Logan,69,,,,,,,
E5,45,2022-06-30,Logan,64,,,,,,,
E5,46,2022-06-30,Logan,83,,,,,,,
E5,47,2022-06-30,Logan,59,,,,,,,
E5,48,2022-06-30,Logan,84,86,,,,,,
E5,49,2022-06-30,Logan,50,,,,,,,
E5,50,2022-06-30,Logan,81,83,,,,,,
E5,51,2022-06-30,Logan,96,100,,,,,,
E5,52,2022-06-30,Logan,99,,,,,,,
E5,53,2022-06-30,Logan,NA,,,,,,,
E5,54,2022-06-30,Logan,74,,,,,,,
E5,55,2022-06-30,Logan,54,,,,,,,
E5,56,2022-06-30,Logan,116,121,,,,,,
E5,57,2022-06-30,Logan,74,,,,,,,
E5,58,2022-06-30,Logan,NA,,,,,,,
E5,59,2022-06-30,Logan,86,,,,,,,
E5,60,2022-06-30,Logan,60,,,,,,,
E5,61,2022-06-30,Logan,97,111,,,,,,
E5,62,2022-06-30,Logan,74,,,,,,,
E5,63,2022-06-30,Logan,69,,,,,,,
E5,64,2022-06-30,Logan,95,97,,,,,,
E5,65,2022-06-30,Logan,NA,,,,,,,
E5,66,2022-06-30,Logan,NA,,,,,,,
E5,67,2022-06-30,Logan,NA,,,,,,,
E5,68,2022-06-30,Logan,93,,,,,,,
E5,69,2022-06-30,Logan,80,,,,,,,
E5,70,2022-06-30,Logan,58,,,,,,,
E5,71,2022-06-30,Logan,110,113,,,,,,
E5,72,2022-06-30,Logan,104,,,,,,,
E5,73,2022-06-30,Logan,68,,,,,,,
E5,74,2022-06-30,Logan,30,,,,,,,
E5,75,2022-06-30,Logan,86,90,,,,,,
E5,76,2022-06-30,Logan,66,81,74,,,,,
E5,77,2022-06-30,Logan,97,102,,,,,,
E5,78,2022-06-30,Logan,NA,,,,,,,
E5,79,2022-06-30,Logan,69,,,,,,,
E5,80,2022-06-30,Logan,68,,,,,,,
E5,81,2022-06-30,Logan,NA,,,,,,,
E5,82,2022-06-30,Logan,85,,,,,,,
E5,83,2022-06-30,Logan,NA,,,,,,,
E5,84,2022-06-30,Logan,NA,,,,,,,
E5,85,2022-06-30,Logan,70,,,,,,,
E5,86,2022-06-30,Logan,67,,,,,,,
E5,87,2022-06-30,Logan,80,,,,,,,
E5,88,2022-06-30,Logan,86,,,,,,,
E5,89,2022-06-30,Logan,63,,,,,,,
E5,90,2022-06-30,Logan,35,,,,,,,
E5,91,2022-06-30,Logan,99,,,,,,,
E5,92,2022-06-30,Logan,83,,,,,,,
E5,93,2022-06-30,Logan,74,,,,,,,
E5,94,2022-06-30,Logan,98,,,,,,,
E5,95,2022-06-30,Logan,50,,,,,,,
E5,96,2022-06-30,Logan,52,,,,,,,
E5,97,2022-06-30,Logan,65,,,,,,,
E5,98,2022-06-30,Logan,81,,,,,,,
E5,99,2022-06-30,Logan,98,,,,,,,
E5,100,2022-06-30,Logan,101,,,,,,,
E5,101,2022-06-30,Logan,121,,,,,,,
E5,102,2022-06-30,Logan,80,,,,,,,
E5,103,2022-06-30,Logan,104,121,112,,,,,
E5,104,2022-06-30,Logan,NA,,,,,,,
E5,105,2022-06-30,Logan,106,,,,,,,
E5,106,2022-06-30,Logan,NA,,,,,,,
E5,107,2022-06-30,Logan,70,,,,,,,
E5,108,2022-06-30,Logan,NA,,,,,,,
E5,109,2022-06-30,Logan,103,,,,,,,
E5,110,2022-06-30,Logan,NA,,,,,,,
E5,111,2022-06-30,Logan,134,138,,,,,,
E5,112,2022-06-30,Logan,80,,,,,,,
E5,113,2022-06-30,Logan,127,,,,,,,
E5,114,2022-06-30,Logan,58,,,,,,,
E5,115,2022-06-30,Logan,121,123,,,,,,
E5,116,2022-06-30,Logan,80,,,,,,,
E5,117,2022-06-30,Logan,NA,,,,,,,
E5,118,2022-06-30,Logan,89,,,,,,,
E5,119,2022-06-30,Logan,60,,,,,,,
E5,120,2022-06-30,Logan,102,109,,,,,,
E5,121,2022-06-30,Logan,69,72,,,,,,
E5,122,2022-06-30,Logan,77,,,,,,,
E5,123,2022-06-30,Logan,87,,,,,,,
E5,124,2022-06-30,Logan,35,,,,,,,
E5,125,2022-06-30,Logan,60,,,,,,,
E5,126,2022-06-30,Logan,68,,,,,,,
E5,127,2022-06-30,Logan,70,74,,,,,,
E5,128,2022-06-30,Logan,101,105,,,,,,
E5,129,2022-06-30,Logan,57,,,,,,,
E5,130,2022-06-30,Logan,63,,,,,,,
E5,131,2022-06-30,Logan,109,116,,,,,,
E5,132,2022-06-30,Logan,49,53,,,,,,
E5,133,2022-06-30,Logan,NA,,,,,,,
E5,134,2022-06-30,Logan,71,72,,,,,,
E5,135,2022-06-30,Logan,NA,,,,,,,
E5,136,2022-06-30,Logan,58,,,,,,,
E5,137,2022-06-30,Logan,105,109,,,,,,
E5,138,2022-06-30,Logan,66,68,,,,,,
E5,139,2022-06-30,Logan,84,87,,,,,,
E5,140,2022-06-30,Logan,NA,,,,,,,
E5,141,2022-06-30,Logan,66,,,,,,,
E5,142,2022-06-30,Logan,81,,,,,,,
E5,143,2022-06-30,Logan,87,,,,,,,
E5,144,2022-06-30,Logan,77,,,,,,,
E5,145,2022-06-30,Logan,71,,,,,,,
E5,146,2022-06-30,Logan,NA,,,,,,,
E5,147,2022-06-30,Logan,69,,,,,,,
E5,148,2022-06-30,Logan,72,75,,,,,,
E5,149,2022-06-30,Logan,51,,,,,,,
E5,150,2022-06-30,Logan,58,,,,,,,
E5,151,2022-06-30,Logan,84,87,,,,,,
E5,152,2022-06-30,Logan,49,,,,,,,
E5,153,2022-06-30,Logan,104,107,,,,,,
E5,154,2022-06-30,Logan,57,,,,,,,
E5,155,2022-06-30,Logan,62,,,,,,,
E5,156,2022-06-30,Logan,108,111,,,,,,
E5,157,2022-06-30,Logan,69,,,,,,,
E5,158,2022-06-30,Logan,95,98,,,,,,
E5,159,2022-06-30,Logan,75,,,,,,,
E5,160,2022-06-30,Logan,47,,,,,,,
E5,161,2022-06-30,Logan,100,105,,,,,,
E5,162,2022-06-30,Logan,49,,,,,,,
E5,163,2022-06-30,Logan,110,,,,,,,
E5,164,2022-06-30,Logan,66,,,,,,,
E5,165,2022-06-30,Logan,77,,,,,,,
E5,166,2022-06-30,Logan,NA,,,,,,,
E5,167,2022-06-30,Logan,62,64,,,,,,
E5,168,2022-06-30,Logan,81,86,,,,,,
E5,169,2022-06-30,Logan,NA,,,,,,,
E5,170,2022-06-30,Logan,85,,,,,,,
E5,171,2022-06-30,Logan,84,,,,,,,
E5,172,2022-06-30,Logan,NA,,,,,,,
E5,173,2022-06-30,Logan,65,,,,,,,
E5,174,2022-06-30,Logan,69,,,,,,,
E5,175,2022-06-30,Logan,NA,,,,,,,
E5,176,2022-06-30,Logan,50,54,,,,,,
E5,177,2022-06-30,Logan,40,,,,,,,
E5,178,2022-06-30,Logan,43,,,,,,,
E5,179,2022-06-30,Logan,89,93,,,,,,
E5,180,2022-06-30,Logan,75,,,,,,,
E5,181,2022-06-30,Logan,75,78,,,,,,
E5,182,2022-06-30,Logan,86,,,,,,,
E5,183,2022-06-30,Logan,115,,,,,,,
E5,184,2022-06-30,Logan,48,,,,,,,
E5,185,2022-06-30,Logan,46,,,,,,,
E5,186,2022-06-30,Logan,104,107,,,,,,
E5,187,2022-06-30,Logan,46,,,,,,,
E5,188,2022-06-30,Logan,74,,,,,,,
E5,189,2022-06-30,Logan,82,,,,,,,
E5,190,2022-06-30,Logan,NA,,,,,,,
E5,191,2022-06-30,Logan,100,104,,,,,,
E5,192,2022-06-30,Logan,NA,,,,,,,
E5,193,2022-06-30,Logan,56,,,,,,,
E5,194,2022-06-30,Logan,58,,,,,,,
E5,195,2022-06-30,Logan,NA,,,,,,,
E5,196,2022-06-30,Logan,67,,,,,,,
E5,197,2022-06-30,Logan,67,,,,,,,
E5,198,2022-06-30,Logan,81,,,,,,,
E5,199,2022-06-30,Logan,100,105,,,,,,
E5,200,2022-06-30,Logan,113,,,,,,,
E6,1,2022-06-30,Abby,133,,,,,,,
E6,2,2022-06-30,Abby,NA,,,,,,,
E6,3,2022-06-30,Abby,118,129,120,,,,,
E6,4,2022-06-30,Abby,56,,,,,,,
E6,5,2022-06-30,Abby,116,120,,,,,,
E6,6,2022-06-30,Abby,88,95,,,,,,
E6,7,2022-06-30,Abby,80,83,,,,,,
E6,8,2022-06-30,Abby,77,88,82,,,,,
E6,9,2022-06-30,Abby,62,,,,,,,
E6,10,2022-06-30,Abby,53,,,,,,,
E6,11,2022-06-30,Abby,120,,,,,,,
E6,12,2022-06-30,Abby,56,,,,,,,
E6,13,2022-06-30,Abby,66,,,,,,,
E6,14,2022-06-30,Abby,89,,,,,,,
E6,15,2022-06-30,Abby,76,,,,,,,
E6,16,2022-06-30,Abby,128,,,,,,,
E6,17,2022-06-30,Abby,114,120,,,,,,
E6,18,2022-06-30,Abby,78,,,,,,,
E6,19,2022-06-30,Abby,115,120,,,,,,
E6,20,2022-06-30,Abby,92,98,,,,,,
E6,21,2022-06-30,Abby,102,,,,,,,
E6,22,2022-06-30,Abby,117,,,,,,,
E6,23,2022-06-30,Abby,94,,,,,,,
E6,24,2022-06-30,Abby,86,,,,,,,
E6,25,2022-06-30,Abby,122,,,,,,,
E6,26,2022-06-30,Abby,61,,,,,,,
E6,27,2022-06-30,Abby,94,,,,,,,
E6,28,2022-06-30,Abby,124,126,,,,,,
E6,29,2022-06-30,Abby,81,,,,,,,
E6,30,2022-06-30,Abby,114,,,,,,,
E6,31,2022-06-30,Abby,96,102,,,,,,
E6,32,2022-06-30,Abby,119,,,,,,,
E6,33,2022-06-30,Abby,84,90,,,,,,
E6,34,2022-06-30,Abby,129,,,,,,,
E6,35,2022-06-30,Abby,98,,,,,,,
E6,36,2022-06-30,Abby,150,,,,,,,
E6,37,2022-06-30,Abby,87,97,,,,,,
E6,38,2022-06-30,Abby,94,101,,,,,,
E6,39,2022-06-30,Abby,96,,,,,,,
E6,40,2022-06-30,Abby,98,101,,,,,,
E6,41,2022-06-30,Abby,79,80,,,,,,
E6,42,2022-06-30,Abby,113,,,,,,,
E6,43,2022-06-30,Abby,91,,,,,,,
E6,44,2022-06-30,Abby,110,114,,,,,,
E6,45,2022-06-30,Abby,116,,,,,,,
E6,46,2022-06-30,Abby,119,124,,,,,,
E6,47,2022-06-30,Abby,109,,,,,,,
E6,48,2022-06-30,Abby,83,85,,,,,,
E6,49,2022-06-30,Abby,103,106,,,,,,
E6,50,2022-06-30,Abby,123,,,,,,,
E6,51,2022-06-30,Abby,121,,,,,,,
E6,52,2022-06-30,Abby,96,,,,,,,
E6,53,2022-06-30,Abby,97,100,,,,,,
E6,54,2022-06-30,Abby,104,,,,,,,
E6,55,2022-06-30,Abby,55,,,,,,,
E6,56,2022-06-30,Abby,101,103,,,,,,
E6,57,2022-06-30,Abby,110,113,,,,,,
E6,58,2022-06-30,Abby,151,,,,,,,
E6,59,2022-06-30,Abby,117,,,,,,,
E6,60,2022-06-30,Abby,102,,,,,,,
E6,61,2022-06-30,Abby,102,105,,,,,,
E6,62,2022-06-30,Abby,120,129,,,,,,
E6,63,2022-06-30,Abby,115,,,,,,,
E6,64,2022-06-30,Abby,57,,,,,,,
E6,65,2022-06-30,Abby,145,147,,,,,,
E6,66,2022-06-30,Abby,131,,,,,,,
E6,67,2022-06-30,Abby,93,,,,,,,
E6,68,2022-06-30,Abby,94,99,,,,,,
E6,69,2022-06-30,Abby,82,88,,,,,,
E6,70,2022-06-30,Abby,77,,,,,,,
E6,71,2022-06-30,Abby,114,120,,,,,,
E6,72,2022-06-30,Abby,88,,,,,,,
E6,73,2022-06-30,Abby,116,120,,,,,,
E6,74,2022-06-30,Abby,43,,,,,,,
E6,75,2022-06-30,Abby,96,102,,,,,,
E6,76,2022-06-30,Abby,81,,,,,,,
E6,77,2022-06-30,Abby,117,,,,,,,
E6,78,2022-06-30,Abby,114,120,,,,,,
E6,79,2022-06-30,Abby,114,117,,,,,,
E6,80,2022-06-30,Abby,110,,,,,,,
E6,81,2022-06-30,Abby,104,115,109,,,,,
E6,82,2022-06-30,Abby,126,128,,,,,,
E6,83,2022-06-30,Abby,129,,,,,,,
E6,84,2022-06-30,Abby,120,133,128,,,,,
E6,85,2022-06-30,Abby,127,,,,,,,
E6,86,2022-06-30,Abby,127,,,,,,,
E6,87,2022-06-30,Abby,112,117,,,,,,
E6,88,2022-06-30,Abby,136,140,,,,,,
E6,89,2022-06-30,Abby,116,130,123,,,,,
E6,90,2022-06-30,Abby,135,139,,,,,,
E6,91,2022-06-30,Abby,92,,,,,,,
E6,92,2022-06-30,Abby,105,,,,,,,
E6,93,2022-06-30,Abby,76,80,,,,,,
E6,94,2022-06-30,Abby,88,91,,,,,,
E6,95,2022-06-30,Abby,127,135,,,,,,
E6,96,2022-06-30,Abby,126,,,,,,,
E6,97,2022-06-30,Abby,126,,,,,,,
E6,98,2022-06-30,Abby,129,,,,,,,
E6,99,2022-06-30,Abby,141,,,,,,,
E6,100,2022-06-30,Abby,135,,,,,,,
E6,101,2022-06-30,Abby,120,140,132,,,,,
E6,102,2022-06-30,Abby,102,108,,,,,,
E6,103,2022-06-30,Abby,NA,,,,,,,
E6,104,2022-06-30,Abby,127,148,138,,,,,
E6,105,2022-06-30,Abby,121,,,,,,,
E6,106,2022-06-30,Abby,98,102,,,,,,
E6,107,2022-06-30,Abby,82,105,96,,,,,
E6,108,2022-06-30,Abby,100,106,,,,,,
E6,109,2022-06-30,Abby,117,,,,,,,
E6,110,2022-06-30,Abby,119,,,,,,,
E6,111,2022-06-30,Abby,101,104,,,,,,
E6,112,2022-06-30,Abby,127,,,,,,,
E6,113,2022-06-30,Abby,71,,,,,,,
E6,114,2022-06-30,Abby,103,,,,,,,
E6,115,2022-06-30,Abby,99,111,105,,,,,
E6,116,2022-06-30,Abby,92,,,,,,,
E6,117,2022-06-30,Abby,77,80,,,,,,
E6,118,2022-06-30,Abby,90,94,,,,,,
E6,119,2022-06-30,Abby,103,106,,,,,,
E6,120,2022-06-30,Abby,124,127,,,,,,
E6,121,2022-06-30,Abby,121,123,,,,,,
E6,122,2022-06-30,Abby,108,110,,,,,,
E6,123,2022-06-30,Abby,104,,,,,,,
E6,124,2022-06-30,Abby,101,117,106,,,,,
E6,125,2022-06-30,Abby,102,111,,,,,,
E6,126,2022-06-30,Abby,74,,,,,,,
E6,127,2022-06-30,Abby,87,91,,,,,,
E6,128,2022-06-30,Abby,101,104,,,,,,
E6,129,2022-06-30,Abby,94,102,,,,,,
E6,130,2022-06-30,Abby,129,132,,,,,,
E6,131,2022-06-30,Abby,113,117,,,,,,
E6,132,2022-06-30,Abby,141,,,,,,,
E6,133,2022-06-30,Abby,102,,,,,,,
E6,134,2022-06-30,Abby,NA,,,,,,,
E6,135,2022-06-30,Abby,60,,,,,,,
E6,136,2022-06-30,Abby,89,,,,,,,
E6,137,2022-06-30,Abby,81,92,87,,,,,
E6,138,2022-06-30,Abby,114,121,,,,,,
E6,139,2022-06-30,Abby,NA,,,,,,,
E6,140,2022-06-30,Abby,104,126,107,,,,,
E6,141,2022-06-30,Abby,94,96,,,,,,
E6,142,2022-06-30,Abby,105,,,,,,,
E6,143,2022-06-30,Abby,130,136,,,,,,
E6,144,2022-06-30,Abby,94,96,,,,,,
E6,145,2022-06-30,Abby,125,128,,,,,,
E6,146,2022-06-30,Abby,71,,,,,,,
E6,147,2022-06-30,Abby,93,,,,,,,
E6,148,2022-06-30,Abby,58,,,,,,,
E6,149,2022-06-30,Abby,66,,,,,,,
E6,150,2022-06-30,Abby,99,103,,,,,,
E6,151,2022-06-30,Abby,71,74,,,,,,
E6,152,2022-06-30,Abby,76,,,,,,,
E6,153,2022-06-30,Abby,95,107,,,,,,
E6,154,2022-06-30,Abby,49,,,,,,,
E6,155,2022-06-30,Abby,102,,,,,,,
E6,156,2022-06-30,Abby,61,,,,,,,
E6,157,2022-06-30,Abby,119,125,,,,,,
E6,158,2022-06-30,Abby,88,108,103,,,,,
E6,159,2022-06-30,Abby,110,114,,,,,,
E6,160,2022-06-30,Abby,101,,,,,,,
E6,161,2022-06-30,Abby,73,75,,,,,,
E6,162,2022-06-30,Abby,80,,,,,,,
E6,163,2022-06-30,Abby,125,127,,,,,,
E6,164,2022-06-30,Abby,70,,,,,,,
E6,165,2022-06-30,Abby,91,103,97,,,,,
E6,166,2022-06-30,Abby,99,,,,,,,
E6,167,2022-06-30,Abby,91,,,,,,,
E6,168,2022-06-30,Abby,80,86,,,,,,
E6,169,2022-06-30,Abby,122,,,,,,,
E6,170,2022-06-30,Abby,80,90,86,,,,,
E6,171,2022-06-30,Abby,109,,,,,,,
E6,172,2022-06-30,Abby,118,,,,,,,
E6,173,2022-06-30,Abby,76,,,,,,,
E6,174,2022-06-30,Abby,101,,,,,,,
E6,175,2022-06-30,Abby,130,132,,,,,,
E6,176,2022-06-30,Abby,94,,,,,,,
E6,177,2022-06-30,Abby,105,,,,,,,
E6,178,2022-06-30,Abby,116,,,,,,,
E6,179,2022-06-30,Abby,94,,,,,,,
E6,180,2022-06-30,Abby,69,,,,,,,
E6,181,2022-06-30,Abby,100,109,,,,,,
E6,182,2022-06-30,Abby,105,110,107,,,,,
E6,183,2022-06-30,Abby,134,,,,,,,
E6,184,2022-06-30,Abby,87,,,,,,,
E6,185,2022-06-30,Abby,86,106,99,,,,,
E6,186,2022-06-30,Abby,114,116,,,,,,
E6,187,2022-06-30,Abby,70,,,,,,,
E6,188,2022-06-30,Abby,113,132,124,,,,,
E6,189,2022-06-30,Abby,70,,,,,,,
E6,190,2022-06-30,Abby,89,,,,,,,
E6,191,2022-06-30,Abby,61,,,,,,,
E6,192,2022-06-30,Abby,107,,,,,,,
E6,193,2022-06-30,Abby,86,95,,,,,,
E6,194,2022-06-30,Abby,100,,,,,,,
E6,195,2022-06-30,Abby,90,,,,,,,
E6,196,2022-06-30,Abby,89,98,,,,,,
E6,197,2022-06-30,Abby,109,,,,,,,
E6,198,2022-06-30,Abby,88,90,,,,,,
E6,199,2022-06-30,Abby,72,87,78,,,,,
E6,200,2022-06-30,Abby,109,,,,,,,
E9,1,2022-06-30,Abby,40,,,,,,,
E9,2,2022-06-30,Abby,106,112,,,,,,
E9,3,2022-06-30,Abby,106,111,,,,,,
E9,4,2022-06-30,Abby,82,,,,,,,
E9,5,2022-06-30,Abby,94,98,,,,,,
E9,6,2022-06-30,Abby,103,105,,,,,,
E9,7,2022-06-30,Abby,94,99,,,,,,
E9,8,2022-06-30,Abby,99,119,126,,,,,
E9,9,2022-06-30,Abby,93,101,,,,,,
E9,10,2022-06-30,Abby,107,,,,,,,
E9,11,2022-06-30,Abby,95,97,,,,,,
E9,12,2022-06-30,Abby,119,,,,,,,
E9,13,2022-06-30,Abby,65,,,,,,,
E9,14,2022-06-30,Abby,104,,,,,,,
E9,15,2022-06-30,Abby,NA,,,,,,,
E9,16,2022-06-30,Abby,93,,,,,,,
E9,17,2022-06-30,Abby,124,127,,,,,,
E9,18,2022-06-30,Abby,94,,,,,,,
E9,19,2022-06-30,Abby,77,,,,,,,
E9,20,2022-06-30,Abby,90,,,,,,,
E9,21,2022-06-30,Abby,NA,,,,,,,
E9,22,2022-06-30,Abby,117,118,,,,,,
E9,23,2022-06-30,Abby,98,,,,,,,
E9,24,2022-06-30,Abby,NA,,,,,,,
E9,25,2022-06-30,Abby,92,95,,,,,,
E9,26,2022-06-30,Abby,40,,,,,,,
E9,27,2022-06-30,Abby,78,84,,,,,,
E9,28,2022-06-30,Abby,88,,,,,,,
E9,29,2022-06-30,Abby,77,83,,,,,,
E9,30,2022-06-30,Abby,81,,,,,,,
E9,31,2022-06-30,Abby,81,,,,,,,
E9,32,2022-06-30,Abby,72,73,,,,,,
E9,33,2022-06-30,Abby,78,,,,,,,
E9,34,2022-06-30,Abby,101,107,,,,,,
E9,35,2022-06-30,Abby,57,,,,,,,
E9,36,2022-06-30,Abby,85,,,,,,,
E9,37,2022-06-30,Abby,NA,,,,,,,
E9,38,2022-06-30,Abby,60,,,,,,,
E9,39,2022-06-30,Abby,NA,,,,,,,
E9,40,2022-06-30,Abby,57,,,,,,,
E9,41,2022-06-30,Abby,93,,,,,,,
E9,42,2022-06-30,Abby,57,,,,,,,
E9,43,2022-06-30,Abby,NA,,,,,,,
E9,44,2022-06-30,Abby,85,,,,,,,
E9,45,2022-06-30,Abby,NA,,,,,,,
E9,46,2022-06-30,Abby,NA,,,,,,,
E9,47,2022-06-30,Abby,62,,,,,,,
E9,48,2022-06-30,Abby,104,111,,,,,,
E9,49,2022-06-30,Abby,69,,,,,,,
E9,50,2022-06-30,Abby,75,80,,,,,,
E9,51,2022-06-30,Abby,61,,,,,,,
E9,52,2022-06-30,Abby,59,,,,,,,
E9,53,2022-06-30,Abby,35,,,,,,,
E9,54,2022-06-30,Abby,74,,,,,,,
E9,55,2022-06-30,Abby,73,,,,,,,
E9,56,2022-06-30,Abby,60,,,,,,,
E9,57,2022-06-30,Abby,NA,,,,,,,
E9,58,2022-06-30,Abby,NA,,,,,,,
E9,59,2022-06-30,Abby,96,,,,,,,
E9,60,2022-06-30,Abby,77,90,80,,,,,
E9,61,2022-06-30,Abby,89,,,,,,,
E9,62,2022-06-30,Abby,60,,,,,,,
E9,63,2022-06-30,Abby,77,,,,,,,
