Block,Position,Date,Measurer,Veg,Bud,Flr,Frt,Abt,M,S,N
E6,70,09-Aug,Majo,111,NA,,121,,,,
E6,71,09-Aug,Majo,110,NA,,133,,,,
E6,72,09-Aug,Majo,106,126,121,110,,,,
E6,73,09-Aug,Majo,134,161,158,152,,,,
E6,74,09-Aug,Majo,86,,,,,,,
E6,75,09-Aug,Majo,127,150,141,141,,,,
E6,76,09-Aug,Majo,103,121,120,118,,,,
E6,77,09-Aug,Majo,137,163,159,155,,,,
E6,78,09-Aug,Majo,133,NA,153,152,,,,
E6,79,09-Aug,Majo,126,144,139,136,,,,
E6,80,09-Aug,Majo,141,166,162,157,,,,
E6,81,09-Aug,Majo,NA,,,,,,,
E6,82,09-Aug,Majo,141,165,162,157,,,,
E6,83,09-Aug,Majo,152,168,158,,,,,
E6,84,09-Aug,Majo,121,,,146,,,,
E6,85,09-Aug,Majo,140,172,170,164,,,,
E6,86,09-Aug,Majo,139,170,164,149,,,,
E6,87,09-Aug,Majo,115,136,131,122,,,,
E6,88,09-Aug,Majo,132,136,,,,,,
E6,89,09-Aug,Majo,120,138,135,131,,,,
E6,90,09-Aug,Majo,129,137,132,,,,,
E6,91,09-Aug,Majo,96,104,101,,,,,
E6,92,09-Aug,Majo,154,179,171,166,,,,
E6,93,09-Aug,Majo,88,NA,,110,93,,,
E6,94,09-Aug,Majo,113,140,137,127,,,,
E6,95,09-Aug,Majo,132,168,161,150,,,,
E6,96,09-Aug,Majo,116,144,140,132,,,,
E6,97,09-Aug,Majo,94,99,97,96,,,,
E6,98,09-Aug,Majo,143,161,167,150,,,,
E6,99,09-Aug,Majo,144,166,161,148,,,,
E6,100,09-Aug,Majo,166,194,188,175,,,,
E6,101,09-Aug,Majo,125,148,146,140,,,,
E6,102,09-Aug,Majo,129,147,146,145,,,,
E6,103,09-Aug,Majo,73,,,,,,,
E6,104,09-Aug,Majo,113,137,132,122,,,,
E6,105,09-Aug,Majo,157,169,165,160,,,,
E6,106,09-Aug,Majo,131,162,158,151,,,,
E6,107,09-Aug,Majo,144,171,165,158,,,,
E6,108,09-Aug,Majo,129,157,153,148,,,,
E6,109,09-Aug,Majo,148,174,168,164,,,,
E6,110,09-Aug,Majo,138,161,156,150,,,,
E6,111,09-Aug,Majo,121,143,140,136,,,,
E6,112,09-Aug,Majo,156,185,178,169,,,,
E6,113,09-Aug,Majo,103,122,117,113,,,,
E6,114,09-Aug,Majo,146,178,171,162,,,,
E6,115,09-Aug,Majo,150,179,172,165,,,,
E6,116,09-Aug,Majo,105,136,130,122,,,,
E6,117,09-Aug,Majo,108,,,120,,,,
E6,118,09-Aug,Majo,108,125,120,115,,,,
E6,119,09-Aug,Majo,133,,155,153,,,,
E6,120,09-Aug,Majo,137,168,162,154,,,,
E6,121,09-Aug,Majo,180,185,,,,,,
E6,122,09-Aug,Majo,122,135,132,,,,,
E6,123,09-Aug,Majo,131,152,147,140,,,,
E6,124,09-Aug,Majo,118,,,133,,,,
E6,125,09-Aug,Majo,124,147,144,134,,,,
E6,126,09-Aug,Majo,99,,117,116,,,,
E6,127,09-Aug,Majo,108,,,114,,,,
E6,128,09-Aug,Majo,140,190,184,168,,,,
E6,129,09-Aug,Majo,100,,,107,,,,
E6,130,09-Aug,Majo,142,161,157,145,,,,
E6,131,09-Aug,Majo,138,159,155,150,,,,
E6,132,09-Aug,Majo,157,192,185,172,,,,
E6,133,09-Aug,Majo,125,147,143,139,,,,
E6,134,09-Aug,Majo,83,,,,,,,
E6,135,09-Aug,Majo,101,117,113,110,,,,
E6,136,09-Aug,Majo,132,135,,,,,,
E6,137,09-Aug,Majo,80,,,102,,,,
E6,138,09-Aug,Majo,131,173,169,158,,,,
E6,139,09-Aug,Majo,NA,,,,,,,
E6,140,09-Aug,Majo,100,145,142,137,,,,
E6,141,09-Aug,Majo,113,,133,128,,,,
E6,142,09-Aug,Majo,101,,121,118,,,,
E6,143,09-Aug,Majo,122,178,172,162,,,,
E6,144,09-Aug,Majo,107,132,127,123,,,,
E6,145,09-Aug,Majo,114,132,129,123,,,,
E6,146,09-Aug,Majo,84,,,112,,,,
E6,147,09-Aug,Majo,120,132,128,,,,,
E6,148,09-Aug,Majo,109,,126,118,,,,
E6,149,09-Aug,Majo,90,,,108,,,,
E6,150,09-Aug,Majo,114,148,145,140,,,,
E6,151,09-Aug,Majo,111,,137,136,,,,
E6,152,09-Aug,Majo,109,131,130,125,,,,
E6,153,09-Aug,Majo,105,,,142,,,,
E6,154,09-Aug,Majo,66,,,,,,,
E6,155,09-Aug,Majo,120,149,143,136,,,,
E6,156,09-Aug,Majo,144,172,170,166,,,,
E6,157,09-Aug,Majo,138,153,150,144,,,,
E6,158,09-Aug,Majo,112,,,127,,,,
E6,159,09-Aug,Majo,123,132,128,,,,,
E6,160,09-Aug,Majo,130,145,139,132,,,,
E6,161,09-Aug,Majo,110,139,137,134,,,,
E6,162,09-Aug,Majo,111,126,120,113,,,,
E6,163,09-Aug,Majo,125,149,146,137,,,,
E6,164,09-Aug,Majo,100,120,115,114,,,,
E6,165,09-Aug,Majo,115,141,138,134,,,,
E6,166,09-Aug,Majo,134,138,,,,,,
E6,167,09-Aug,Majo,110,138,,137,,,,
E6,168,09-Aug,Majo,84,,,94,,,,
E6,169,09-Aug,Majo,134,146,140,,,,,
E6,170,09-Aug,Majo,95,,,109,,,,
E6,171,09-Aug,Majo,155,170,168,159,,,,
E6,172,09-Aug,Majo,151,169,162,157,,,,
E6,173,09-Aug,Majo,124,151,146,133,,,,
E6,174,09-Aug,Majo,134,137,,,,,,
E6,175,09-Aug,Majo,153,189,186,181,,,,
E6,176,09-Aug,Majo,123,149,145,131,,,,
E6,177,09-Aug,Majo,149,152,,,,,,
E6,178,09-Aug,Majo,138,152,148,140,,,,
E6,179,09-Aug,Majo,103,119,113,108,,,,
E6,180,09-Aug,Majo,119,133,127,122,,,,
E6,181,09-Aug,Majo,125,,,150,,,,
E6,182,09-Aug,Majo,130,135,,,,,,
E6,183,09-Aug,Majo,111,116,112,,,,,
E6,184,09-Aug,Majo,106,,,112,,,,
E6,185,09-Aug,Majo,92,,,118,,,,
E6,186,09-Aug,Majo,132,142,138,,,,,
E6,187,09-Aug,Majo,95,116,108,101,,,,
E6,188,09-Aug,Majo,128,,,153,,,,
E6,189,09-Aug,Majo,110,,141,134,,,,
E6,190,09-Aug,Majo,114,139,134,118,,,,
E6,191,09-Aug,Majo,111,140,138,134,,,,
E6,192,09-Aug,Majo,128,154,148,140,,,,
E6,193,09-Aug,Majo,101,,123,120,,,,
E6,194,09-Aug,Majo,NA,,,,,,,
E6,195,09-Aug,Majo,100,114,110,102,,,,
E6,196,09-Aug,Majo,103,135,133,130,,,,
E6,197,09-Aug,Majo,139,161,155,145,,,,
E6,198,09-Aug,Majo,110,129,125,119,,,,
E6,199,09-Aug,Majo,92,122,121,117,,,,
E6,200,09-Aug,Majo,152,174,170,163,,,,
E9,1,09-Aug,Majo,33,,,,,,,
E9,2,09-Aug,Majo,40,,,,,,,
E9,3,09-Aug,Majo,29,,,,,,,
E9,4,09-Aug,Majo,37,,,,,,,
E9,5,09-Aug,Majo,32,,,,,,Y,
E9,6,09-Aug,Majo,50,,,,,,,
E9,7,09-Aug,Majo,33,,,,,,Y,
E9,8,09-Aug,Majo,41,,,,,,,Y
E9,9,09-Aug,Majo,46,,,,,,,
E9,10,09-Aug,Majo,63,,,,,,Y,
E9,11,09-Aug,Majo,64,,,,,,,
E9,12,09-Aug,Majo,68,,,,,,,
E9,13,09-Aug,Majo,44,,,,,,Y,
E9,14,09-Aug,Majo,38,,,,,,Y,
E9,15,09-Aug,Majo,NA,,,,,,,
E9,16,09-Aug,Majo,76,,,,,,Y,
E9,17,09-Aug,Majo,55,,,,,,,
E9,18,09-Aug,Majo,33,,,,,,,Y
E9,19,09-Aug,Majo,54,,,,,,,
E9,20,09-Aug,Majo,NA,,,,,,,
E9,21,09-Aug,Majo,NA,,,,,,,
E9,22,09-Aug,Majo,56,,,,,,,
E9,23,09-Aug,Majo,24,,,,,,Y,
E9,24,09-Aug,Majo,33,,,,,,,
E9,25,09-Aug,Majo,NA,,,,,,,
E9,26,09-Aug,Majo,40,,,,,,,
E9,27,09-Aug,Majo,30,,,,,,Y,
E9,28,09-Aug,Majo,30,,,,,,Y,
E9,29,09-Aug,Majo,41,,,,,,Y,
E9,30,09-Aug,Majo,40,,,,,,,
E9,31,09-Aug,Majo,40,,,,,,,Y
E9,32,09-Aug,Majo,47,,,,,,,
E9,33,09-Aug,Majo,45,,,,,,,
E9,34,09-Aug,Majo,99,102,,,,,,
E9,35,09-Aug,Majo,20,,,,,,Y,
E9,36,09-Aug,Majo,94,,,,,,,
E9,37,09-Aug,Majo,NA,,,,,,,
E9,38,09-Aug,Majo,59,,,,,,Y,
E9,39,09-Aug,Majo,28,,,,,,,
E9,40,09-Aug,Majo,57,,,,,,Y,
E9,41,09-Aug,Majo,75,,,,,,,
E9,42,09-Aug,Majo,37,,,,,,Y,
E9,43,09-Aug,Majo,48,,,,,Y,,
E9,44,09-Aug,Majo,69,71,,,,,,
E9,45,09-Aug,Majo,NA,,,,,,,
E9,46,09-Aug,Majo,NA,,,,,,,
E9,47,09-Aug,Majo,57,,,,,,Y,
E9,48,09-Aug,Majo,42,,,,,,Y,
E9,49,09-Aug,Majo,69,,,,,,Y,
E9,50,09-Aug,Majo,NA,,,,,,,
E9,51,09-Aug,Majo,79,,,,,,,
E9,52,09-Aug,Majo,66,,,,,Y,,
E9,53,09-Aug,Majo,NA,,,,,,,
E9,54,09-Aug,Majo,62,,,,,,Y,
E9,55,09-Aug,Majo,75,,,,,,,
E9,56,09-Aug,Majo,80,,,,,,,
E9,57,09-Aug,Majo,NA,,,,,,,
E9,58,09-Aug,Majo,NA,,,,,,,
E9,59,09-Aug,Majo,42,,,,,,,
E9,60,09-Aug,Majo,45,,,,,,,
E9,61,09-Aug,Majo,106,110,,,,,,
E9,62,09-Aug,Majo,NA,,,,,,,
E9,63,09-Aug,Majo,62,,,,,,Y,
E9,64,09-Aug,Majo,73,,,,,,Y,
E9,65,09-Aug,Majo,43,,,,,,Y,
E9,66,09-Aug,Majo,NA,,,,,,,
E9,67,09-Aug,Majo,NA,,,,,,,
E9,68,09-Aug,Majo,50,,,,,,Y,
E9,69,09-Aug,Majo,NA,,,,,,,
E9,70,09-Aug,Majo,40,,,,,,Y,
E9,71,09-Aug,Majo,40,,,,,,Y,
E9,72,09-Aug,Majo,NA,,,,,,,
E9,73,09-Aug,Majo,100,,,,,,,
E9,74,09-Aug,Majo,113,,,,,Y,,
E9,75,09-Aug,Majo,NA,,,,,,,
E9,76,09-Aug,Majo,NA,,,,,,Y,
E9,77,09-Aug,Majo,37,,,,,,Y,
E9,78,09-Aug,Majo,56,,,,,,,
E9,79,09-Aug,Majo,NA,,,,,,,
E9,80,09-Aug,Majo,39,,,,,,Y,Y
E9,81,09-Aug,Majo,NA,,,,,,,
E9,82,09-Aug,Majo,NA,,,,,,,
E9,83,09-Aug,Majo,NA,,,,,,,
E9,84,09-Aug,Majo,NA,,,,,,,
E9,85,09-Aug,Majo,NA,,,,,,,
E9,86,09-Aug,Majo,104,112,108,,,,,
E9,87,09-Aug,Majo,30,,,,,,Y,
E9,88,09-Aug,Majo,67,,,,,,Y,
E9,89,09-Aug,Majo,99,,,,,,,
E9,90,09-Aug,Majo,NA,,,,,,,
E9,91,09-Aug,Majo,101,,,,,,,
E9,92,09-Aug,Majo,NA,,,,,,,
E9,93,09-Aug,Majo,71,,,,,,,
E9,94,09-Aug,Majo,118,,,,,,,
E9,95,09-Aug,Majo,66,,,,,,,
E9,96,09-Aug,Majo,112,115,,,,,,
E9,97,09-Aug,Majo,87,,,,,,,
E9,98,09-Aug,Majo,106,107,,,,,,
E9,99,09-Aug,Majo,55,,,,,,Y,
E9,100,09-Aug,Majo,114,,,,,,,
E9,101,09-Aug,Majo,NA,,,,,,,
E9,102,09-Aug,Majo,NA,,,,,,,
E9,103,09-Aug,Majo,NA,,,,,,,
E9,104,09-Aug,Majo,NA,,,,,,,
E9,105,09-Aug,Majo,NA,,,,,,,
E9,106,09-Aug,Majo,NA,,,,,,,
E9,107,09-Aug,Majo,NA,,,,,,,
E9,108,09-Aug,Majo,NA,,,,,,,
E9,109,09-Aug,Majo,93,,,,,,,
E9,110,09-Aug,Majo,NA,,,,,,,
E9,111,09-Aug,Majo,NA,,,,,,,
E9,112,09-Aug,Majo,NA,,,,,,,
E9,113,09-Aug,Majo,101,,,,,,,
E9,114,09-Aug,Majo,NA,,,,,,,
E9,115,09-Aug,Majo,56,,,,,,Y,
E9,116,09-Aug,Majo,NA,,,,,,,
E9,117,09-Aug,Majo,NA,,,,,,,
E9,118,09-Aug,Majo,NA,,,,,,,
E9,119,09-Aug,Majo,NA,,,,,,,
E9,120,09-Aug,Majo,NA,,,,,,,
E9,121,09-Aug,Majo,NA,,,,,,,
E9,122,09-Aug,Majo,NA,,,,,,,
E9,123,09-Aug,Majo,80,,,,,Y,,
E9,124,09-Aug,Majo,NA,,,,,,,
E9,125,09-Aug,Majo,NA,,,,,,,
E9,126,09-Aug,Majo,24,,,,,,Y,
E9,127,09-Aug,Majo,NA,,,,,,,
E9,128,09-Aug,Majo,107,122,113,,,,,
E9,129,09-Aug,Majo,NA,,,,,,,
E9,130,09-Aug,Majo,NA,,,,,,,
E9,131,09-Aug,Majo,31,,,,,,Y,
E9,132,09-Aug,Majo,33,,,,,,Y,
E9,133,09-Aug,Majo,NA,,,,,,,
E9,134,09-Aug,Majo,NA,,,,,,,
E9,135,09-Aug,Majo,NA,,,,,,,
E9,136,09-Aug,Majo,51,,,,,,Y,
E9,137,09-Aug,Majo,NA,,,,,,,
E9,138,09-Aug,Majo,29,,,,,,Y,
E9,139,09-Aug,Majo,NA,,,,,,,
E9,140,09-Aug,Majo,72,,,,,,Y,
E9,141,09-Aug,Majo,NA,,,,,,,
E9,142,09-Aug,Majo,NA,,,,,,,
E9,143,09-Aug,Majo,68,,,,,,Y,
E9,144,09-Aug,Majo,114,,,,,,,
E9,145,09-Aug,Majo,90,,,,,,,
E9,146,09-Aug,Majo,50,,,,,,Y,
E9,147,09-Aug,Majo,38,,,,,Y,Y,
E9,148,09-Aug,Majo,NA,,,,,,,
E9,149,09-Aug,Majo,NA,,,,,,,
E9,150,09-Aug,Majo,39,,,,,,Y,
E9,151,09-Aug,Majo,43,,,,,,,
E9,152,09-Aug,Majo,13,,,,,,Y,
E9,153,09-Aug,Majo,50,,,,,,Y,
E9,154,09-Aug,Majo,52,,,,,,,
E9,155,09-Aug,Majo,45,,,,,,Y,
E9,156,09-Aug,Majo,26,,,,,Y,Y,
E9,157,09-Aug,Majo,NA,,,,,,,
E9,158,09-Aug,Majo,40,,,,,,Y,Y
E9,159,09-Aug,Majo,NA,,,,,,,
E9,160,09-Aug,Majo,35,,,,,,Y,
E9,161,09-Aug,Majo,36,,,,,,,Y
E9,162,09-Aug,Majo,31,,,,,,Y,
E9,163,09-Aug,Majo,31,,,,,,,Y
E9,164,09-Aug,Majo,57,,,,,,Y,
E9,165,09-Aug,Majo,107,111,,,,,,
E9,166,09-Aug,Majo,38,,,,,,,Y
E9,167,09-Aug,Majo,38,,,,,,Y,
E9,168,09-Aug,Majo,52,,,,,Y,,Y
E9,169,09-Aug,Majo,NA,,,,,,,
E9,170,09-Aug,Majo,30,,,,,,Y,
E9,171,09-Aug,Majo,NA,,,,,,,
E9,172,09-Aug,Majo,49,,,,,,,Y
E9,173,09-Aug,Majo,58,,,,,,Y,
E9,174,09-Aug,Majo,40,,,,,,,Y
E9,175,09-Aug,Majo,75,,,,,Y,,
E9,176,09-Aug,Majo,NA,,,,,,,
E9,177,09-Aug,Majo,59,,,,,,Y,
E9,178,09-Aug,Majo,56,,,,,,Y,
E9,179,09-Aug,Majo,50,,,,,,Y,
E9,180,09-Aug,Majo,101,,,,,,,
E9,181,09-Aug,Majo,71,72,,,,,Y,
E9,182,09-Aug,Majo,29,,,,,Y,,
E9,183,09-Aug,Majo,60,,,,,,Y,
E9,184,09-Aug,Majo,58,,,,,,Y,
E9,185,09-Aug,Majo,51,,,,,,Y,
E9,186,09-Aug,Majo,46,,,,,,Y,
E9,187,09-Aug,Majo,55,,,,,,,Y
E9,188,09-Aug,Majo,33,,,,,,,
E9,189,09-Aug,Majo,52,,,,,,,
E9,190,09-Aug,Majo,47,,,,,,,Y
E9,191,09-Aug,Majo,NA,,,,,,,
E9,192,09-Aug,Majo,46,,,,,,,Y
E9,193,09-Aug,Majo,70,,,,,,Y,
E9,194,09-Aug,Majo,NA,,,,,,,
E9,195,09-Aug,Majo,54,,,,,,,Y
E9,196,09-Aug,Majo,53,,,,,,,Y
E9,197,09-Aug,Majo,32,,,,,,,Y
E9,198,09-Aug,Majo,45,,,,,,Y,
E9,199,09-Aug,Majo,42,,,,,,,Y
E9,200,09-Aug,Majo,31,,,,,,,Y
E9,201,09-Aug,Majo,109,,,,,,,
E9,202,09-Aug,Majo,53,,,,,,Y,Y
E10,1,09-Aug,Matt,129,143,134,130,,,,
E10,2,09-Aug,Matt,100,127,123,121,,,,
E10,3,09-Aug,Matt,121,147,134,,,,,
E10,4,09-Aug,Matt,90,119,116,,,,,
E10,5,09-Aug,Matt,83,104,93,,,,,
E10,6,09-Aug,Matt,90,115,106,102,,,,
E10,7,09-Aug,Matt,108,,120,,,,,
E10,8,09-Aug,Matt,99,116,107,102,,,,
E10,9,09-Aug,Matt,88,96,90,,,,,
E10,10,09-Aug,Matt,110,137,130,,,,,
E10,11,09-Aug,Matt,80,120,113,,,,,
E10,12,09-Aug,Matt,NA,,,,,,,
E10,13,09-Aug,Matt,116,138,120,,,,,
E10,14,09-Aug,Matt,NA,,,,,,,
E10,15,09-Aug,Matt,112,131,123,,,,,
E10,16,09-Aug,Matt,134,138,128,,,,,
E10,17,09-Aug,Matt,104,126,124,,,,,
E10,18,09-Aug,Matt,90,104,100,93,,,,
E10,19,09-Aug,Matt,116,125,120,118,,,,
E10,20,09-Aug,Matt,100,105,103,101,,,,
E10,21,09-Aug,Matt,110,142,136,,,,,
E10,22,09-Aug,Matt,118,130,121,,,,,
E10,23,09-Aug,Matt,104,127,124,,,,,
E10,24,09-Aug,Matt,112,136,128,,,,,
E10,25,09-Aug,Matt,130,141,134,132,,,,
E10,26,09-Aug,Matt,64,68,,,,,,
E10,27,09-Aug,Matt,124,142,135,,,,,
E10,28,09-Aug,Matt,105,147,144,,,,,
E10,29,09-Aug,Matt,76,88,82,,,,,
E10,30,09-Aug,Matt,116,127,123,117,,,,
E10,31,09-Aug,Matt,106,133,124,,,,,
E10,32,09-Aug,Matt,102,122,,,,,,
E10,33,09-Aug,Matt,114,144,115,,,,,
E10,34,09-Aug,Matt,119,121,120,,,,,
E10,35,09-Aug,Matt,120,150,140,,,,,
E10,36,09-Aug,Matt,101,131,127,,,,,
E10,37,09-Aug,Matt,98,120,118,,,,,
E10,38,09-Aug,Matt,107,139,130,,,,,
E10,39,09-Aug,Matt,111,121,115,,,,,
E10,40,09-Aug,Matt,84,115,103,90,,,,
E10,41,09-Aug,Matt,130,167,158,,,,,
E10,42,09-Aug,Matt,113,130,,,,,,
E10,43,09-Aug,Matt,101,113,109,,,,,
E10,44,09-Aug,Matt,94,100,95,,,,,
E10,45,09-Aug,Matt,138,184,169,,140,,,
E10,46,09-Aug,Matt,101,132,126,,,,,
E10,47,09-Aug,Matt,120,141,134,,,,,
E10,48,09-Aug,Matt,159,177,173,,,,,
E10,49,09-Aug,Matt,106,120,110,,,,,
E10,50,09-Aug,Matt,96,,120,,,,,
E10,51,09-Aug,Matt,117,154,130,,,,,
E10,52,09-Aug,Matt,113,139,132,,,,,
E10,53,09-Aug,Matt,90,,112,,,,,
E10,54,09-Aug,Matt,92,102,,,,,,
E10,55,09-Aug,Matt,110,143,142,,,,,
E10,56,09-Aug,Matt,106,,134,,,,,
E10,57,09-Aug,Matt,115,139,131,,,,,
E10,58,09-Aug,Matt,130,143,135,134,,,,
E10,59,09-Aug,Matt,151,162,155,153,,,,
E10,60,09-Aug,Matt,84,108,98,,,,,
E10,61,09-Aug,Matt,82,105,104,,,,,
E10,62,09-Aug,Matt,114,132,124,,,,,
E10,63,09-Aug,Matt,105,130,118,,,,,
E10,64,09-Aug,Matt,123,134,128,,,,,
E10,65,09-Aug,Matt,109,127,125,,,,,
E10,66,09-Aug,Matt,76,87,,,,,,
E10,67,09-Aug,Matt,111,128,127,,,,,
E10,68,09-Aug,Matt,101,121,112,103,,,,
E10,69,09-Aug,Matt,114,131,128,,,,,
E10,70,09-Aug,Matt,99,128,120,,,,,
E10,71,09-Aug,Matt,80,116,107,,,,,
E10,72,09-Aug,Matt,94,117,102,96,,,,
E10,73,09-Aug,Matt,121,139,138,,,,,
E10,74,09-Aug,Matt,109,,,,,,,
E10,75,09-Aug,Matt,100,120,117,118,,,,
E10,76,09-Aug,Matt,130,143,137,,,,,
E10,77,09-Aug,Matt,78,87,80,,,,,
E10,78,09-Aug,Matt,107,137,130,108,,,,
E10,79,09-Aug,Matt,100,138,117,,,,,
E10,80,09-Aug,Matt,107,,129,124,,,,
E10,81,09-Aug,Matt,91,119,118,115,,,,
E10,82,09-Aug,Matt,99,,118,111,,,,
E10,83,09-Aug,Matt,120,133,,,,,,
E10,84,09-Aug,Matt,98,111,109,104,,,,
E10,85,09-Aug,Matt,116,142,138,131,,,,
E10,86,09-Aug,Matt,109,132,,,,,,
E10,87,09-Aug,Matt,112,137.5,,,,,,
E10,88,09-Aug,Matt,111,122,119,,,,,
E10,89,09-Aug,Matt,146,168,163,155,,,,
E10,90,09-Aug,Matt,119,134,120,,,,,
E10,91,09-Aug,Matt,145,178,174,165,,,,
E10,92,09-Aug,Matt,107,129,127,123,,,,
E10,93,09-Aug,Matt,100,122,118,111,,,,
E10,94,09-Aug,Matt,121,138,132,126,,,,
E10,95,09-Aug,Matt,117,131,,,,,,
E10,96,09-Aug,Matt,116,125,123,,,,,
E10,97,09-Aug,Matt,128,,152,,,,,
E10,98,09-Aug,Matt,107,142,135,120,,,,
E10,99,09-Aug,Matt,118,131,125,,,,,
E10,100,09-Aug,Matt,74,,,75,,,,
E10,101,09-Aug,Matt,144,176,169,158,,,,
E10,102,09-Aug,Matt,85,,100,97,,,,
E10,103,09-Aug,Matt,139,168.5,165,157,,,,
E10,104,09-Aug,Matt,114,128,121,,,,,
E10,105,09-Aug,Matt,124,143,140,134,,,,
E10,106,09-Aug,Matt,134,156,149,137,,,,
E10,107,09-Aug,Matt,99,114,,,,,,
E10,108,09-Aug,Matt,150,176,172,164,,,,
E10,109,09-Aug,Matt,115,126,121,,,,,
E10,110,09-Aug,Matt,95,119,116,111,,,,
E10,111,09-Aug,Matt,135,158,153,144,,,,
E10,112,09-Aug,Matt,96,,121,120,,,,
E10,113,09-Aug,Matt,106,133,129,113,,,,
E10,114,09-Aug,Matt,107,131,127,121,,,,
E10,115,09-Aug,Matt,88,111,108,101,,,,
E10,116,09-Aug,Matt,115,151,144,,,,,
E10,117,09-Aug,Matt,132,155,151,,,,,
E10,118,09-Aug,Matt,107,138,133,124,,,,
E10,119,09-Aug,Matt,127,141.5,142,126,,,,
E10,120,09-Aug,Matt,113,127,123,,,,,
E10,121,09-Aug,Matt,122,148,142,126,,,,
E10,122,09-Aug,Matt,134,139,,,,,,
E10,123,09-Aug,Matt,145,143,164,,,,,
E10,124,09-Aug,Matt,163,186,181,172,,,,
E10,125,09-Aug,Matt,124,143,129,,,,,
E10,126,09-Aug,Matt,175,203,185,177,,,,
E10,127,09-Aug,Matt,97,105,100,98,,,,
E10,128,09-Aug,Matt,71,96,,,,,,
E10,129,09-Aug,Matt,121,132,124,122,,,,
E10,130,09-Aug,Matt,90,133,124,,,,,
E10,131,09-Aug,Matt,111,132,128,,,,,
E10,132,09-Aug,Matt,120,133,,,124,,,
E10,133,09-Aug,Matt,157,177,168,160,,,,
E10,134,09-Aug,Matt,101,117,110,103,,,,
E10,135,09-Aug,Matt,137,159,153,,,,,
E10,136,09-Aug,Matt,151,164,157,154,,,,
E10,137,09-Aug,Matt,112,123,118,114,,,,
E10,138,09-Aug,Matt,103,133,126,,,,,
E10,139,09-Aug,Matt,148,165,154,,,,,
E10,140,09-Aug,Matt,93,101,,94,,,,
E10,141,09-Aug,Matt,101,132,124,121,,,,
E10,142,09-Aug,Matt,110,140,134,,,,,
E10,143,09-Aug,Matt,100,114,,,,,,
E10,144,09-Aug,Matt,97,121,117,,,,,
E10,145,09-Aug,Matt,140,168,159,153,,,,
E10,146,09-Aug,Matt,106,141,136,,,,,
E10,147,09-Aug,Matt,155,181,169,163,,,,
E10,148,09-Aug,Matt,119,130,126,,,,,
E10,149,09-Aug,Matt,86,100,96,,,,,
E10,150,09-Aug,Matt,90,101,,,,,,
E10,151,09-Aug,Matt,110,132,,,,,,
E10,152,09-Aug,Matt,101,112,104,103,,,,
E10,153,09-Aug,Matt,134,169,158,,,,,
E10,154,09-Aug,Matt,90,111,106,,,,,
E10,155,09-Aug,Matt,108,120,117,,,,,
E10,156,09-Aug,Matt,101,117,115,,,,,
E10,157,09-Aug,Matt,102,113,111,,,,,
E10,158,09-Aug,Matt,101,,122,,,,,
E10,159,09-Aug,Matt,81,112,,,,,,
E10,160,09-Aug,Matt,101,117,116,112,,,,
E10,161,09-Aug,Matt,131,150,135,133,,,,
E10,162,09-Aug,Matt,101,126,124,,,,,
E10,163,09-Aug,Matt,124,141,134,131,,,,
E10,164,09-Aug,Matt,116,134,121,119,,,,
E10,165,09-Aug,Matt,87,,100,99,,,,
E10,166,09-Aug,Matt,115,145,141,,,,,
E10,167,09-Aug,Matt,99,133,130,,,,,
E10,168,09-Aug,Matt,76,108,,,,,,
E10,169,09-Aug,Matt,NA,,,,,,,
E10,170,09-Aug,Matt,81,91,,,,,,
E10,171,09-Aug,Matt,81,94,90,89,,,,
E10,172,09-Aug,Matt,NA,,,,,,,
E10,173,09-Aug,Matt,128,138,135,,,,,
E10,174,09-Aug,Matt,121,143,136,,,,,
E10,175,09-Aug,Matt,111,134,129,121,,,,
E10,176,09-Aug,Matt,103,132,124,,,,,
E10,177,09-Aug,Matt,94,124,121,,,,,
E10,178,09-Aug,Matt,128,133,,,,,,
E10,179,09-Aug,Matt,134,157,145,,,,,
E10,180,09-Aug,Matt,87,111,106,95,,,,
E10,181,09-Aug,Matt,121,157,143,,,,,
E10,182,09-Aug,Matt,77,NA,85,,,,,
E10,183,09-Aug,Matt,108,120,117,,,,,
E10,184,09-Aug,Matt,90,117,,,,,,
E10,185,09-Aug,Matt,70,94,,,,,,
E10,186,09-Aug,Matt,105,118,111,108,,,,
E10,187,09-Aug,Matt,130,155,151,145,,,,
E10,188,09-Aug,Matt,100,122,115,,,,,
E10,189,09-Aug,Matt,96,136,118,,,,,
E10,190,09-Aug,Matt,75,88,,,,,,
E10,191,09-Aug,Matt,97,121,114,113,,,,
E10,192,09-Aug,Matt,122,141,134,130,,,,
E10,193,09-Aug,Matt,149,176,165,163,,,,
E10,194,09-Aug,Matt,134,166,157,155,,,,
E10,195,09-Aug,Matt,80,90,84,82,,,,
E10,196,09-Aug,Matt,106,118,109,108,,,,
E10,197,09-Aug,Matt,122,144,137,,,,,
E10,198,09-Aug,Matt,103,126,123,,,,,
E10,199,09-Aug,Matt,116,142,138,,,,,
E10,200,09-Aug,Matt,81,112,109,95,,,,
E10,201,09-Aug,Matt,120,135,131,,,,,
E3,1,14-Aug,Majo,114,146,142,134,121,,,
E3,2,14-Aug,Majo,111,140,137,130,,,,
E3,3,14-Aug,Majo,95,NA,NA,110,,,,
E3,4,14-Aug,Majo,111,127,121,NA,,,,
