Block,Pos,Date,Measurer,Veg,Bud,Flr,Fert,Abt,M,S,N,
E6,118,09-Jul,Diego,51,,,,,,,,
E6,119,09-Jul,Diego,53,,,,,,,,
E6,120,09-Jul,Diego,63,,,,,,,,
E6,121,09-Jul,Diego,61,,,,,,,,
E6,122,09-Jul,Diego,55,58,,,,,,,
E6,123,09-Jul,Diego,51,,,,,,,,
E6,124,09-Jul,Diego,61,,,,,,,,
E6,125,09-Jul,Diego,44,,,,,,,,M27
E6,126,09-Jul,Diego,29,,,,,,,,
E6,127,09-Jul,Diego,40,,,,,,,,
E6,128,09-Jul,Diego,60,,,,,,,,
E6,129,09-Jul,Diego,44,,,,,,,,
E6,130,09-Jul,Diego,63,,,,,,,,
E6,131,09-Jul,Diego,62,,,,,,,,
E6,132,09-Jul,Diego,60,,,,,,,,
E6,133,09-Jul,Diego,65,68,,,,,,,
E6,134,09-Jul,Diego,NA,,,,,,,,
E6,135,09-Jul,Diego,51,53,,,,,,,
E6,136,09-Jul,Diego,65,,,,,,,,
E6,137,09-Jul,Diego,39,,,,,,,,
E6,138,09-Jul,Diego,55,62,,,,,,,M28
E6,139,09-Jul,Diego,NA,,,,,,,,
E6,140,09-Jul,Diego,46,47,,,,,,,M29
E6,141,09-Jul,Diego,53,54,,,,,,,
E6,142,09-Jul,Diego,47,,,,,,,,
E6,143,09-Jul,Diego,66,68,,,,,,,M30
E6,144,09-Jul,Diego,64,,,,,,,,
E6,145,09-Jul,Diego,46,,,,,,,,
E6,146,09-Jul,Diego,44,46,,,,,,,
E6,147,09-Jul,Diego,54,,,,,,,,
E6,148,09-Jul,Diego,60,62,,,,,,,
E6,149,09-Jul,Diego,51,54,,,,,,,
E6,150,09-Jul,Diego,67,,,,,,,,
E6,151,09-Jul,Diego,45,,,,,,,,
E6,152,09-Jul,Diego,61,,,,,,,,
E6,153,09-Jul,Diego,59,65,,,,,,,M31
E6,154,09-Jul,Diego,21,,,,,,,,
E6,155,09-Jul,Diego,73,,,,,,,,
E6,156,09-Jul,Diego,66,,,,,,,,
E6,157,09-Jul,Diego,47,,,,,,,,
E6,158,09-Jul,Diego,54,60,,,,,,,M32
E6,159,09-Jul,Diego,56,,,,,,,,
E6,160,09-Jul,Diego,66,,,,,,,,
E6,161,09-Jul,Diego,61,63,,,,,,,
E6,162,09-Jul,Diego,55,,,,,,,,
E6,163,09-Jul,Diego,59,61,,,,,,,M33
E6,164,09-Jul,Diego,48,,,,,,,,
E6,165,09-Jul,Diego,66,68,,,,,,,M34
E6,166,09-Jul,Diego,56,,,,,,,,
E6,167,09-Jul,Diego,57,,,,,,,,
E6,168,09-Jul,Diego,44,45,,,,,,,M35
E6,169,09-Jul,Diego,67,,,,,,,,
E6,170,09-Jul,Diego,48,51,,,,,,,
E6,171,09-Jul,Diego,65,,,,,,,,
E6,172,09-Jul,Diego,65,,,,,,,,
E6,173,09-Jul,Diego,71,74,,,,,,,
E6,174,09-Jul,Diego,58,,,,,,,,
E6,175,09-Jul,Diego,67,,,,,,,,
E6,176,09-Jul,Diego,39,,,,,,,,
E6,177,09-Jul,Diego,64,,,,,,,,
E6,178,09-Jul,Diego,43,,,,,,,,
E6,179,09-Jul,Diego,46,,,,,,,,M37
E6,180,09-Jul,Diego,52,,,,,,,,
E6,181,09-Jul,Diego,41,42,,,,,,,
E6,182,09-Jul,Diego,66,71,,,,,,,
E6,183,09-Jul,Diego,55,,,,,,,,
E6,184,09-Jul,Diego,53,,,,,,,,
E6,185,09-Jul,Diego,37,38,,,,,,,M36
E6,186,09-Jul,Diego,72,74,,,,,,,
E6,187,09-Jul,Diego,48,,,,,,,,
E6,188,09-Jul,Diego,81,83,,,,,,,M38
E6,189,09-Jul,Diego,65,71,,,,,,,M39
E6,190,09-Jul,Diego,58,60,,,,,,,M40
E6,191,09-Jul,Diego,55,52,,,,,,,
E6,192,09-Jul,Diego,75,,,,,,,,
E6,193,09-Jul,Diego,56,59,,,,,,,M41
E6,194,09-Jul,Diego,67,,,,,,,,
E6,195,09-Jul,Diego,63,,,,,,,,
E6,196,09-Jul,Diego,54,,,,,,,,
E6,197,09-Jul,Diego,72,,,,,,,,
E6,198,09-Jul,Diego,54,56,,,,,,,M42
E6,199,09-Jul,Diego,40,63,54,,,,,,M43
E6,200,09-Jul,Diego,60,,,,,,,,
E9,1,10-Jul,Maya ,36,,,,,,,,
E9,2,10-Jul,Maya ,59,61,,,,,,,
E9,3,10-Jul,Maya ,25,,,,,,,,
E9,4,10-Jul,Maya ,46,,,,,,,,
E9,5,10-Jul,Maya ,45,,,,,,,,
E9,6,10-Jul,Maya ,41,,,,,,,,
E9,7,10-Jul,Maya ,41,,,,,,,,
E9,8,10-Jul,Maya ,54,,,,,,,,
E9,9,10-Jul,Maya ,38,,,,,,,,
E9,10,10-Jul,Maya ,40,,,,,,,,
E9,11,10-Jul,Maya ,41,,,,,,,,
E9,12,10-Jul,Maya ,46,,,,,,,,
E9,13,10-Jul,Maya ,30,,,,,,,,
E9,14,10-Jul,Maya ,30,,,,,,,,
E9,15,10-Jul,Maya ,23,,,,,,,,
E9,16,10-Jul,Maya ,59,,,,,,,,
E9,17,10-Jul,Maya ,39,,,,,,,,
E9,18,10-Jul,Maya ,34,,,,,,,,
E9,19,10-Jul,Maya ,33,,,,,,,,
E9,20,10-Jul,Maya ,41,,,,,,,,
E9,21,10-Jul,Maya ,16,,,,,,,,
E9,22,10-Jul,Maya ,28,,,,,,,,
E9,23,10-Jul,Maya ,41,45,,,,,,,
E9,24,10-Jul,Maya ,39,,,,,,,,
E9,25,10-Jul,Maya ,38,,,,,,,,
E9,26,10-Jul,Maya ,30,,,,,,,,
E9,27,10-Jul,Maya ,30,,,,,,,,
E9,28,10-Jul,Maya ,46,,,,,,,,
E9,29,10-Jul,Maya ,38,,,,,,,,
E9,30,10-Jul,Maya ,27,,,,,,,,
E9,31,10-Jul,Maya ,23,,,,,,,,
E9,32,10-Jul,Maya ,31,,,,,,,,
E9,33,10-Jul,Maya ,32,,,,,,,,
E9,34,10-Jul,Maya ,29,,,,,,,,
E9,35,10-Jul,Maya ,19,,,,,,,,
E9,36,10-Jul,Maya ,25,,,,,,,,
E9,37,10-Jul,Maya ,32,,,,,,,,
E9,38,10-Jul,Maya ,36,,,,,,,,
E9,39,10-Jul,Maya ,NA,,,,,,,,
E9,40,10-Jul,Maya ,21,,,,,,,,
E9,41,10-Jul,Maya ,15,,,,,,,,
E9,42,10-Jul,Maya ,18,,,,,,,,
E9,43,10-Jul,Maya ,11,,,,,,,,
E9,44,10-Jul,Maya ,22,,,,,,,,
E9,45,10-Jul,Maya ,NA,,,,,,,,
E9,46,10-Jul,Maya ,11,,,,,,,,
E9,47,10-Jul,Maya ,25,,,,,,,,
E9,48,10-Jul,Maya ,18,,,,,,,,
E9,49,10-Jul,Maya ,12,,,,,,,,
E9,50,10-Jul,Maya ,18,,,,,,,,
E9,51,10-Jul,Maya ,NA,,,,,,,,
E9,52,10-Jul,Maya ,NA,,,,,,,,
E9,53,10-Jul,Maya ,NA,,,,,,,,
E9,54,10-Jul,Maya ,20,,,,,,,,
E9,55,10-Jul,Maya ,15,,,,,,,,
E9,56,10-Jul,Maya ,NA,,,,,,,,
E9,57,10-Jul,Maya ,13,,,,,,,,
E9,58,10-Jul,Maya ,8,,,,,,,,
E9,59,10-Jul,Maya ,14,,,,,,,,
E9,60,10-Jul,Maya ,14,,,,,,,,
E9,61,10-Jul,Maya ,18,,,,,,,,
E9,62,10-Jul,Maya ,11,,,,,,,,
E9,63,10-Jul,Maya ,NA,,,,,,,,
E9,64,10-Jul,Maya ,13,,,,,,,,
E9,65,10-Jul,Maya ,8,,,,,,,,
E9,66,10-Jul,Maya ,6,,,,,,,,
E9,67,10-Jul,Maya ,12,,,,,,,,
E9,68,10-Jul,Maya ,NA,,,,,,,,
E9,69,10-Jul,Maya ,NA,,,,,,,,
E9,70,10-Jul,Maya ,10,,,,,,,,
E9,71,10-Jul,Maya ,13,,,,,,,,
E9,72,10-Jul,Maya ,7,,,,,,,,
E9,73,10-Jul,Maya ,14,,,,,,,,
E9,74,10-Jul,Maya ,18,,,,,,,,
E9,75,10-Jul,Maya ,NA,,,,,,,,
E9,76,10-Jul,Maya ,10,,,,,,,,
E9,77,10-Jul,Maya ,13,,,,,,,,
E9,78,10-Jul,Maya ,18,,,,,,,,
E9,79,10-Jul,Maya ,NA,,,,,,,,
E9,80,10-Jul,Maya ,NA,,,,,,,,
E9,81,10-Jul,Maya ,17,,,,,,,,
E9,82,10-Jul,Maya ,12,,,,,,,,
E9,83,10-Jul,Maya ,NA,,,,,,,,
E9,84,10-Jul,Maya ,NA,,,,,,,,
E9,85,10-Jul,Maya ,NA,,,,,,,,
E9,86,10-Jul,Maya ,NA,,,,,,,,
E9,87,10-Jul,Maya ,NA,,,,,,,,
E9,88,10-Jul,Maya ,NA,,,,,,,,
E9,89,10-Jul,Maya ,26,,,,,,,,
E9,90,10-Jul,Maya ,18,,,,,,,,
E9,91,10-Jul,Maya ,28,,,,,,,,
E9,92,10-Jul,Maya ,13,,,,,,,,
E9,93,10-Jul,Maya ,19,,,,,,,,
E9,94,10-Jul,Maya ,26,,,,,,,,
E9,95,10-Jul,Maya ,18,,,,,,,,
E9,96,10-Jul,Maya ,22,,,,,,,,
E9,97,10-Jul,Maya ,18,,,,,,,,
E9,98,10-Jul,Maya ,NA,,,,,,,,
E9,99,10-Jul,Maya ,18,,,,,,,,
E9,100,10-Jul,Maya ,NA,,,,,,,,
E9,101,10-Jul,Maya ,NA,,,,,,,,
E9,102,10-Jul,Maya ,NA,,,,,,,,
E9,103,10-Jul,Maya ,NA,,,,,,,,
E9,104,10-Jul,Maya ,NA,,,,,,,,
E9,105,10-Jul,Maya ,NA,,,,,,,,
E9,106,10-Jul,Maya ,NA,,,,,,,,
E9,107,10-Jul,Maya ,NA,,,,,,,,
E9,108,10-Jul,Maya ,NA,,,,,,,,
E9,109,10-Jul,Maya ,NA,,,,,,,,
E9,110,10-Jul,Maya ,NA,,,,,,,,
E9,111,10-Jul,Maya ,NA,,,,,,,,
E9,112,10-Jul,Maya ,NA,,,,,,,,
E9,113,10-Jul,Maya ,NA,,,,,,,,
E9,114,10-Jul,Maya ,NA,,,,,,,,
E9,115,10-Jul,Maya ,NA,,,,,,,,
E9,116,10-Jul,Maya ,NA,,,,,,,,
E9,117,10-Jul,Maya ,NA,,,,,,,,
E9,118,10-Jul,Maya ,NA,,,,,,,,
E9,119,10-Jul,Maya ,NA,,,,,,,,
E9,120,10-Jul,Maya ,NA,,,,,,,,
E9,121,10-Jul,Maya ,NA,,,,,,,,
E9,122,10-Jul,Maya ,NA,,,,,,,,
E9,123,10-Jul,Maya ,NA,,,,,,,,
E9,124,10-Jul,Maya ,NA,,,,,,,,
E9,125,10-Jul,Maya ,NA,,,,,,,,
E9,126,10-Jul,Maya ,NA,,,,,,,,
E9,127,10-Jul,Maya ,21,,,,,,,,
E9,128,10-Jul,Maya ,NA,,,,,,,,
E9,129,10-Jul,Maya ,NA,,,,,,,,
E9,130,10-Jul,Maya ,NA,,,,,,,,
E9,131,10-Jul,Maya ,NA,,,,,,,,
E9,132,10-Jul,Maya ,NA,,,,,,,,
E9,133,10-Jul,Maya ,NA,,,,,,,,
E9,134,10-Jul,Maya ,NA,,,,,,,,
E9,135,10-Jul,Maya ,NA,,,,,,,,
E9,136,10-Jul,Maya ,NA,,,,,,,,
E9,137,10-Jul,Maya ,NA,,,,,,,,
E9,138,10-Jul,Maya ,NA,,,,,,,,
E9,139,10-Jul,Maya ,NA,,,,,,,,
E9,140,10-Jul,Maya ,10,,,,,,,,
E9,141,10-Jul,Maya ,NA,,,,,,,,
E9,142,10-Jul,Maya ,NA,,,,,,,,
E9,143,10-Jul,Maya ,12,,,,,,,,
E9,144,10-Jul,Maya ,18,,,,,,,,
E9,145,10-Jul,Maya ,20,,,,,,,,
E9,146,10-Jul,Maya ,13,,,,,,,,
E9,147,10-Jul,Maya ,12,,,,,,,,
E9,148,10-Jul,Maya ,NA,,,,,,,,
E9,149,10-Jul,Maya ,12,,,,,,,,
E9,150,10-Jul,Maya ,11,,,,,,,,
E9,151,10-Jul,Maya ,10,,,,,,,,
E9,152,10-Jul,Maya ,NA,,,,,,,,
E9,153,10-Jul,Maya ,NA,,,,,,,,
E9,154,10-Jul,Maya ,7,,,,,,,,
E9,155,10-Jul,Maya ,39,,,,,,,,
E9,156,10-Jul,Maya ,20,,,,,,,,
E9,157,10-Jul,Maya ,25,,,,,,,,
E9,158,10-Jul,Maya ,NA,,,,,,,,
E9,159,10-Jul,Maya ,NA,,,,,,,,
E9,160,10-Jul,Maya ,30,,,,,,,,
E9,161,10-Jul,Maya ,NA,,,,,,,,
E9,162,10-Jul,Maya ,38,,,,,,,,
E9,163,10-Jul,Maya ,NA,,,,,,,,
E9,164,10-Jul,Maya ,NA,,,,,,,,
E9,165,10-Jul,Maya ,NA,,,,,,,,
E9,166,10-Jul,Maya ,NA,,,,,,,,
E9,167,10-Jul,Maya ,NA,,,,,,,,
E9,168,10-Jul,Maya ,NA,,,,,,,,
E9,169,10-Jul,Maya ,NA,,,,,,,,
E9,170,10-Jul,Maya ,29,,,,,,,,
E9,171,10-Jul,Maya ,NA,,,,,,,,
E9,172,10-Jul,Maya ,49,,,,,,,,
E9,173,10-Jul,Maya ,42,,,,,,,,
E9,174,10-Jul,Maya ,45,,,,,,,,
E9,175,10-Jul,Maya ,44,,,,,,,,
E9,176,10-Jul,Maya ,NA,,,,,,,,
E9,177,10-Jul,Maya ,39,,,,,,,,
E9,178,10-Jul,Maya ,NA,,,,,,,,
E9,179,10-Jul,Maya ,53,,,,,,,,
E9,180,10-Jul,Maya ,48,,,,,,,,
E9,181,10-Jul,Maya ,45,,,,,,,,
E9,182,10-Jul,Maya ,43,,,,,,,,
E9,183,10-Jul,Maya ,41,,,,,,,,
E9,184,10-Jul,Maya ,45,,,,,,,,
E9,185,10-Jul,Maya ,51,,,,,,,,
E9,186,10-Jul,Maya ,58,,,,,,,,
E9,187,10-Jul,Maya ,51,,,,,,,,
E9,188,10-Jul,Maya ,29,,,,,,,,
E9,189,10-Jul,Maya ,38,,,,,,,,
E9,190,10-Jul,Maya ,37,,,,,,,,
E9,191,10-Jul,Maya ,26,,,,,,,,
E9,192,10-Jul,Maya ,38,,,,,,,,
E9,193,10-Jul,Maya ,32,,,,,,,,
E9,194,10-Jul,Maya ,29,,,,,,,,
E9,195,10-Jul,Maya ,47,,,,,,,,
E9,196,10-Jul,Maya ,39,,,,,,,,
E9,197,10-Jul,Maya ,50,,,,,,,,
E9,198,10-Jul,Maya ,18,,,,,,,,
E9,199,10-Jul,Maya ,41,,,,,,,,
E9,200,10-Jul,Maya ,35,,,,,,,,
E9,201,10-Jul,Maya ,61,,,,,,,,
E9,202,10-Jul,Maya ,48,,,,,,,,
E10,1,09-Jul,Maya ,56,,,,,,,,
E10,2,09-Jul,Maya ,60,67,61,,,,,,
E10,3,09-Jul,Maya ,72,76,,,,,,,
E10,4,09-Jul,Maya ,38,,,,,,,,
E10,5,09-Jul,Maya ,40,,,,,,,,
E10,6,09-Jul,Maya ,48,50,,,,,,,
E10,7,09-Jul,Maya ,52,,,,,,,,
E10,8,09-Jul,Maya ,70,,,,,,,,
E10,9,09-Jul,Maya ,41,,,,,,,,
E10,10,09-Jul,Maya ,67,,,,,,,,
E10,11,09-Jul,Maya ,59,63,,,,,,,
E10,12,09-Jul,Maya ,41,,,,,,,,
E10,13,09-Jul,Maya ,58,59.5,,,,,,,
E10,14,09-Jul,Maya ,77,78.5,,,,,,,
E10,15,09-Jul,Maya ,53,,,,,,,,
E10,16,09-Jul,Maya ,83,85,,,,,,,
E10,17,09-Jul,Maya ,61,63,,,,,,,
E10,18,09-Jul,Maya ,44,,,,,,,,
E10,19,09-Jul,Maya ,82,,,,,,,,
E10,20,09-Jul,Maya ,48,,,,,,,,
E10,21,09-Jul,Maya ,45,49,,,,,,,
E10,22,09-Jul,Maya ,56,,,,,,,,
E10,23,09-Jul,Maya ,61,62.5,,,,,,,
E10,24,09-Jul,Maya ,47,,,,,,,,
E10,25,09-Jul,Maya ,65,,,,,,,,
E10,26,09-Jul,Maya ,37,,,,,,,,
E10,27,09-Jul,Maya ,39,,,,,,,,
E10,28,09-Jul,Maya ,49,,,,,,,,
E10,29,09-Jul,Maya ,33,34,,,,,,,
E10,30,09-Jul,Maya ,46,,,,,,,,
E10,31,09-Jul,Maya ,49,57,,,,,,,
E10,32,09-Jul,Maya ,40,,,,,,,,
E10,33,09-Jul,Maya ,51,54,,,,,,,
E10,34,09-Jul,Maya ,53,,,,,,,,
E10,35,09-Jul,Maya ,65,67,,,,,,,
E10,36,09-Jul,Maya ,39,42,,,,,,,
E10,37,09-Jul,Maya ,50,51,,,,,,,
E10,38,09-Jul,Maya ,30,,,,,,,,
E10,39,09-Jul,Maya ,69,73.5,,,,,,,
E10,40,09-Jul,Maya ,32,,,,,,,,
E10,41,09-Jul,Maya ,58,62,,,,,,,
E10,42,09-Jul,Maya ,43,47,,,,,,,
E10,43,09-Jul,Maya ,38,,,,,,,,
E10,44,09-Jul,Maya ,53,56,,,,,,,
E10,45,09-Jul,Maya ,47,,,,,,,,
E10,46,09-Jul,Maya ,47,49,,,,,,,
E10,47,09-Jul,Maya ,39,,,,,,,,
E10,48,09-Jul,Maya ,70,71,,,,,,,
E10,49,09-Jul,Maya ,42,,,,,,,,
E10,50,09-Jul,Maya ,54,57,,,,,,,
E10,51,09-Jul,Maya ,41,,,,,,,,
E10,52,09-Jul,Maya ,52,,,,,,,,
E10,53,09-Jul,Maya ,43,,,,,,,,
E10,54,09-Jul,Maya ,38,,,,,,,,
E10,55,09-Jul,Maya ,50,51,,,,,,,
E10,56,09-Jul,Maya ,73,,,,,,,,
E10,57,09-Jul,Maya ,51,,,,,,,,
E10,58,09-Jul,Maya ,57,,,,,,,,
E10,59,09-Jul,Maya ,50,,,,,,,,
E10,60,09-Jul,Maya ,43,44,,,,,,,
E10,61,09-Jul,Maya ,44,44.5,,,,,,,
E10,62,09-Jul,Maya ,51,,,,,,,,
E10,63,09-Jul,Maya ,55,,,,,,,,
E10,64,09-Jul,Maya ,46,,,,,,,,
E10,65,09-Jul,Maya ,51,,,,,,,,
E10,66,09-Jul,Maya ,41,42,,,,,,,
E10,67,09-Jul,Maya ,53.5,54,,,,,,,
E10,68,09-Jul,Maya ,32,,,,,,,,
E10,69,09-Jul,Maya ,53,,,,,,,,
E10,70,09-Jul,Maya ,55.5,56,,,,,,,
E10,71,09-Jul,Maya ,58,59,,,,,,,
E10,72,09-Jul,Maya ,53,,,,,,,,
E10,73,09-Jul,Maya ,54,55,,,,,,,
E10,74,09-Jul,Maya ,63,,,,,,,,
E10,75,09-Jul,Maya ,41,42,,,,,,,
E10,76,09-Jul,Maya ,56,,,,,,,,
E10,77,09-Jul,Maya ,45,,,,,,,,
E10,78,09-Jul,Maya ,53,,,,,,,,
E10,79,09-Jul,Maya ,46,,,,,,,,
E10,80,09-Jul,Maya ,33,,,,,,,Y,
E10,81,09-Jul,Maya ,36,41,,,,,,,
E10,82,09-Jul,Maya ,37,,,,,,,,
E10,83,09-Jul,Maya ,48,,,,,,,,
E10,84,09-Jul,Maya ,43,47,,,,,,,
E10,85,09-Jul,Maya ,51,53,,,,,,,
E10,86,09-Jul,Maya ,23,,,,,,,,
E10,87,09-Jul,Maya ,25,,,,,,,,
E10,88,09-Jul,Maya ,56,,,,,,,,
E10,89,09-Jul,Maya ,62,62.5,,,,,,,
E10,90,09-Jul,Maya ,40,,,,,,,,
E10,91,09-Jul,Maya ,71,73,,,,,,,
E10,92,09-Jul,Maya ,50,51,,,,,,,
E10,93,09-Jul,Maya ,42,43,,,,,,,
E10,94,09-Jul,Maya ,60,61,,,,,,,
E10,95,09-Jul,Maya ,49,50,,,,,,,
E10,96,09-Jul,Maya ,63,67.5,,,,,,,
E10,97,09-Jul,Maya ,47,4,,,,,,,
E10,98,09-Jul,Maya ,44,45.5,,,,,,,
E10,99,09-Jul,Maya ,47,49,,,,,,,
E10,100,09-Jul,Maya ,51,53.5,,,,,,,
E10,101,09-Jul,Maya ,71,75.5,,,,,,,
E10,102,09-Jul,Maya ,41,,,,,,,,
E10,103,09-Jul,Maya ,50,,,,,,,,
E10,104,09-Jul,Maya ,74,,,,,,,,
E10,105,09-Jul,Maya ,63,64.5,,,,,,,
E10,106,09-Jul,Maya ,62,,,,,,,,
E10,107,09-Jul,Maya ,47.5,48.5,,,,,,,
E10,108,09-Jul,Maya ,68,,,,,,,,
E10,109,09-Jul,Maya ,63,,,,,,,,
E10,110,09-Jul,Maya ,53,59,,,,,,,
E10,111,09-Jul,Maya ,66,,,,,,,,
E10,112,10-Jul,Maya ,40,44,,,,,,,
E10,113,10-Jul,Maya ,69,,,,,,,,
E10,114,10-Jul,Maya ,53,55,,,,,,,
E10,115,10-Jul,Maya ,39,40,,,,,,,
E10,116,10-Jul,Maya ,65,68,,,,,,,
E10,117,10-Jul,Maya ,52,,,,,,,,
E10,118,10-Jul,Maya ,47,52,,,,,,,
E10,119,10-Jul,Maya ,50,,,,,,,,
E10,120,10-Jul,Maya ,47,,,,,,,,
E10,121,10-Jul,Maya ,61,,,,,,,,
E10,122,10-Jul,Maya ,61,,,,,,,,
E10,123,10-Jul,Maya ,68,,,,,,,,
E10,124,10-Jul,Maya ,76,78,,,,,,,
E10,125,10-Jul,Maya ,73,79,,,,,,,
E10,126,10-Jul,Maya ,33,41,34,,,,,,
E10,127,10-Jul,Maya ,52,,,,,,,,
E10,128,10-Jul,Maya ,60,,,,,,,,
E10,129,10-Jul,Maya ,53,,,,,,,,
E10,130,10-Jul,Maya ,48,,,,,,,,
E10,131,10-Jul,Maya ,49,50,,,,,,,
E10,132,10-Jul,Maya ,58,,,,,,,,
E10,133,10-Jul,Maya ,70,,,,,,,,
E10,134,10-Jul,Maya ,56,59,,,,,,,
E10,135,10-Jul,Maya ,56,58,,,,,,,
E10,136,10-Jul,Maya ,56,60,,,,,,,
E10,137,10-Jul,Maya ,65,69,,,,,,,
E10,138,10-Jul,Maya ,55,59,,,,,,,
E10,139,10-Jul,Maya ,65,69,,,,,,,
E10,140,10-Jul,Maya ,39,,,,,,,,
E10,141,10-Jul,Maya ,58,61,,,,,,,
E10,142,10-Jul,Maya ,63,,,,,,,,
E10,143,10-Jul,Maya ,43,,,,,,,,
E10,144,10-Jul,Maya ,50,,,,,,,,
E10,145,10-Jul,Maya ,59,61,,,,,,,
E10,146,10-Jul,Maya ,45,53,,,,,,,
E10,147,10-Jul,Maya ,67,,,,,,,,
E10,148,10-Jul,Maya ,57,58,,,,,,,
E10,149,10-Jul,Maya ,50,54,,,,,,,
E10,150,10-Jul,Maya ,32,,,,,,,,
E10,151,10-Jul,Maya ,58,,,,,,,,
E10,152,10-Jul,Maya ,62,,,,,,,,
E10,153,10-Jul,Maya ,74,83,,,,,,,
E10,154,10-Jul,Maya ,59,,,,,,,,
E10,155,10-Jul,Maya ,60,65,,,,,,,
E10,156,10-Jul,Maya ,66,70.5,,,,,,,
E10,157,10-Jul,Maya ,49.5,51,,,,,,,
E10,158,10-Jul,Maya ,50,53,,,,,,,
E10,159,10-Jul,Maya ,42,48,,,,,,,
E10,160,10-Jul,Maya ,55,,,,,,,,
E10,161,10-Jul,Maya ,63,,,,,,,,
E10,162,10-Jul,Maya ,56,62,,,,,,,
E10,163,10-Jul,Maya ,56,57,,,,,,,
E10,164,10-Jul,Maya ,41,,,,,,,,
E10,165,10-Jul,Maya ,38,39,,,,,,,
E10,166,10-Jul,Maya ,59,62,,,,,,,
E10,167,10-Jul,Maya ,49,,,,,,,,
E10,168,10-Jul,Maya ,38,39,,,,,,,
E10,169,10-Jul,Maya ,49,54,,,,,,,
E10,170,10-Jul,Maya ,52,,,,,,,,
E10,171,10-Jul,Maya ,51,55,,,,,,,
E10,172,10-Jul,Maya ,52,,,,,,,,
E10,173,10-Jul,Maya ,82,86,,,,,,,
E10,174,10-Jul,Maya ,57,58,,,,,,,
E10,175,10-Jul,Maya ,60,64,,,,,,,
E10,176,10-Jul,Maya ,81,89,,,,,,,
E10,177,10-Jul,Maya ,55,56,,,,,,,
E10,178,10-Jul,Maya ,50,,,,,,,,
E10,179,10-Jul,Maya ,80,,,,,,,,
E10,180,10-Jul,Maya ,56,59,,,,,,,
E10,181,10-Jul,Maya ,70,,,,,,,,
E10,182,10-Jul,Maya ,45,,,,,,,,
E10,183,10-Jul,Maya ,44,50,,,,,,,
E10,184,10-Jul,Maya ,46,51,,,,,,,
E10,185,10-Jul,Maya ,43,47,,,,,,,
E10,186,10-Jul,Maya ,58,,,,,,,,
E10,187,10-Jul,Maya ,61,65,,,,,,,
E10,188,10-Jul,Maya ,48,,,,,,,,
E10,189,10-Jul,Maya ,56,,,,,,,,
E10,190,10-Jul,Maya ,45,49,,,,,,,
E10,191,10-Jul,Maya ,59,61,,,,,,,
E10,192,10-Jul,Maya ,53,54,,,,,,,
E10,193,10-Jul,Maya ,66,,,,,,,,
E10,194,10-Jul,Maya ,63,,,,,,,,
E10,195,10-Jul,Maya ,67,,,,,,,,
E10,196,10-Jul,Maya ,42,43,,,,,,,
E10,197,10-Jul,Maya ,62,,,,,,,,
E10,198,10-Jul,Maya ,43,50,,,,,,,
E10,199,10-Jul,Maya ,61,,,,,,,,
E10,200,10-Jul,Maya ,48,,,,,,,,
E10,201,10-Jul,Maya ,83,,,,,,,,
E3,1,12-Jul,Logan,77,82,,,,,,,
E3,2,12-Jul,Logan,75,86,,,,,,,
E3,3,12-Jul,Logan,56,59,,,,,,,
E3,4,12-Jul,Logan,70,,,,,,,,
E3,5,12-Jul,Logan,51,,,,,,,,
E3,6,12-Jul,Logan,1,,,,,,,,
E3,7,12-Jul,Logan,67,68,,,,,,,
E3,8,12-Jul,Logan,74,82,,,,,,,
E3,9,12-Jul,Logan,79,,,,,,,,
E3,10,12-Jul,Logan,46,,,,,,,,
E3,11,12-Jul,Logan,64,,,,,,,,
E3,12,12-Jul,Logan,69,77,68.5,,,,,,
E3,13,12-Jul,Logan,68,72,,,,,,,
E3,14,12-Jul,Logan,56,58,,,,,,,
E3,15,12-Jul,Logan,70,,,,,,,,
E3,16,12-Jul,Logan,60,61,,,,,,,
E3,17,12-Jul,Logan,60,63,,,,,,,
E3,18,12-Jul,Logan,70,77,,,,,,,
E3,19,12-Jul,Logan,74,,,,,,,,
E3,20,12-Jul,Logan,64,,,,,,,,
E3,21,12-Jul,Logan,44,,,,,,,,
E3,22,12-Jul,Logan,48,,,,,,,,
E3,23,12-Jul,Logan,71,,,,,,,,
E3,24,12-Jul,Logan,68,,,,,,,,
E3,25,12-Jul,Logan,89,92,,,,,,,
E3,26,12-Jul,Logan,73,74,,,,,,,
E3,27,12-Jul,Logan,57,,,,,,,,
E3,28,12-Jul,Logan,78,84,68-72,,,,,,
E3,29,12-Jul,Logan,66,69,,,,,,,
E3,30,12-Jul,Logan,70,,,,,,,,
E3,31,12-Jul,Logan,67,,,,,,,,
E3,32,12-Jul,Logan,52,,,,,,,,
E3,33,12-Jul,Logan,80,81,,,,,,,
E3,34,12-Jul,Logan,61,,,,,,,,
E3,35,12-Jul,Logan,47,,,,,,,,
E3,36,12-Jul,Logan,69,73,,,,,,,
E3,37,12-Jul,Logan,67,,,,,,,,
E3,38,12-Jul,Logan,74,75,,,,,,,
E3,39,12-Jul,Logan,75,,,,,,,,
E3,40,12-Jul,Logan,69,72,,,,,,,
E3,41,12-Jul,Logan,64,68,,,,,,,
E3,42,12-Jul,Logan,70,,,,,,,,
E3,43,12-Jul,Logan,79,86,,,,,,,
